Year,Name,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle,athlete_id
2015,Jordan Taylor,rice (tx),WR,76.38,204,9.25,32.75,NA,4.54,9,36.5,122,4.46,6.69,NA,NA
2015,Thomas Teal,north carolina state,DT,72.88,308,9,33.375,NA,5.08,20,27.5,103,4.51,7.58,NA,NA
2015,Tyrus Thompson,oklahoma,OT,76.88,324,10.25,34.88,NA,5.16,29,29,97,4.92,NA,NA,NA
2015,Laken Tomlinson,duke,OG,75.38,323,10.13,33.63,23,5.33,25,31.5,103,4.87,7.77,NA,NA
2015,Joe Townsend,vanderbilt,C,75.5,308,9,31.875,NA,5.28,24,24.5,94,4.9,8.1,NA,NA
2015,Lynden Trail,norfolk state (va),DE,78.63,269,10.5,34.88,NA,4.91,24,32.5,117,4.48,NA,NA,NA
2015,Joseph Treadwell,louisiana-monroe,OT,77,324,9.75,35.125,NA,5.65,15,23.5,92,5.04,7.91,NA,NA
2015,Louis Trinca-Pasat,iowa,DT,73,290,10.13,31.88,NA,4.96,21,32,105,4.3,NA,NA,NA
2015,Charles Tuaau,texas a&m-commerce,DT,75.63,327,10.63,35.25,NA,5.16,24,24.5,95,4.94,7.9,NA,NA
2015,Davis Tull,tennessee-chattanooga,OLB,74.38,246,9.75,31.25,NA,4.59,26,42.5,132,NA,NA,NA,NA
2015,Valerian Ume-Ezeoke,new mexico state,C,74,305,9,32.125,NA,5.45,25,30,106,4.82,8.15,NA,NA
2015,Tyler Varga,yale,FB,70.63,222,10.63,30.38,28,4.64,23,38.5,117,4.37,7.21,NA,NA
2015,James Vaughters,stanford,OLB,73.88,258,9.25,32.125,NA,4.73,35,32.5,112,4.47,7.09,NA,NA
2015,Bill Vavau,utah state,OG,75.25,314,10.5,33.625,NA,5.18,25,29,101,NA,NA,NA,NA
2015,Zack Wagenmann,montana,DE,75.13,247,9.5,33.5,NA,4.82,14,37.5,109,4.26,NA,NA,NA
2015,Easton Wahlstrom,arizona state,LS,73,244,NA,NA,NA,4.95,NA,NA,NA,NA,NA,NA,NA
2015,Tray Walker,texas southern,CB,74.13,191,9.13,33.625,NA,4.53,NA,34.5,125,4.3,6.8,NA,NA
2015,Davon Walls,lincoln (mo),DT,76.38,301,9.63,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Leterrius Walton,central michigan,DT,76.88,319,10.25,32.25,NA,5.25,25,27,103,4.78,NA,NA,NA
2015,Tony Washington,oregon,OLB,75.63,247,9.5,33,NA,4.99,17,32.5,110,4.31,7.15,NA,NA
2015,Robert Waterman,nevada las vegas,C,74,290,NA,NA,NA,5.23,NA,NA,NA,NA,NA,NA,NA
2015,Diaheem Watkins,alabama-birmingham,DE,75.5,256,10,33,NA,4.94,20,31,109,4.63,7.52,NA,NA
2015,Terrell Watson,azusa pacific (ca),RB,72.63,239,9.13,31.25,NA,4.59,22,35.5,123,4.49,7.48,NA,NA
2015,Daryl Waud,western ontario (canada),DT,76.88,294,9.75,33.875,NA,5.04,NA,NA,NA,NA,NA,NA,NA
2015,Matthew Wells,mississippi state,OLB,73.75,222,8.75,31.625,NA,4.45,15,35.5,118,4.26,7.1,NA,NA
2015,DeOndre Wesley,brigham young,OT,78.5,330,10.25,35,NA,5.43,18,31,115,4.65,7.73,NA,NA
2015,Jeffrey Whitaker,auburn,DT,75.25,322,10,33.5,NA,5.85,41,22,94,5.2,8.6,NA,NA
2015,Kevin White,texas christian,CB,69.13,183,9.25,32.63,NA,4.63,18,35.5,121,4.14,6.86,NA,NA
2015,Cody Wichmann,frenso state (ca),OG,77.25,315,10.38,33,NA,5.32,20,27,106,4.75,7.41,NA,NA
2015,Darrell Williams,south florida,OT,76.75,301,10.5,34.625,NA,5.23,22,28.5,103,4.99,7.88,NA,NA
2015,Daryl Williams,oklahoma,OT,77.25,327,9.75,35,NA,5.34,27,26,97,5.15,8.18,NA,NA
2015,DeShawn Williams,clemson,DT,72.5,303,9.25,32.25,NA,5.07,28,30,105,4.66,7.7,NA,NA
2015,Jordan Williams,tennessee,DE,76.5,287,10,31.625,NA,4.96,22,30,116,4.45,7.61,NA,NA
2015,Ryan Williams,miami (fl),QB,76.38,220,9,30.75,NA,5.06,19,40,123,4.18,7,NA,NA
2015,Tyrell Williams,western oregon,WR,75.5,204,9.88,33.5,NA,4.43,NA,39.5,127,4.17,6.74,NA,NA
2015,Xavier Williams,northern iowa,DT,73.75,325,10.5,32.875,NA,5.18,30,25.5,103,5.01,8.03,NA,NA
2015,Ramik Wilson,georgia,ILB,73.75,237,10.63,33,NA,4.77,23,35,111,4.51,7.39,NA,NA
2015,Torrian Wilson,central florida,OG,74.88,316,10.25,32.75,NA,5.28,29,24,102,4.7,7.87,NA,NA
2015,Kyle Woestmann,vanderbilt,OLB,74.88,253,10.5,31.125,NA,4.83,21,34,109,NA,NA,NA,NA
2015,Gabe Wright,auburn,DT,74.75,300,10.75,32.63,NA,5.07,34,26.5,100,4.56,NA,NA,NA
2015,Konrad Zagzebski,wisconsin,DE,75,278,NA,NA,NA,4.92,NA,NA,NA,NA,NA,NA,NA
2015,Zach Zenner,south dakota state,FB,71.5,223,9.63,32,35,4.6,25,41,121,4.14,6.88,NA,NA
2014,Walt Aikens,liberty (va),CB,72.63,203,9,32.25,NA,4.49,13,35,118,4.42,7.12,NA,NA
2014,Mo Alexander,utah state,SS,73.25,220,8.88,32.625,NA,4.54,NA,38,123,4.51,NA,NA,NA
2014,Torrence Allen,west texas a&m,WR,72,183,8.88,32.375,NA,4.41,15,40,129,4.56,7.14,NA,NA
2014,Matt Armstrong,NA,C,74.13,302,10.63,33,NA,5.36,24,32,106,NA,NA,NA,NA
2014,George Atkinson,notre dame,RB,73.38,218,9.38,33.25,NA,4.48,19,38,128,4.46,7.08,NA,NA
2014,Jeremiah Attaochu,georgia tech,OLB,75.25,252,9.88,33,NA,4.57,NA,37.5,111,4.68,7.28,NA,NA
2014,Lamin Barrow,louisiana state,ILB,73.38,237,10.38,33.38,NA,4.64,22,35,123,4.35,NA,NA,NA
2014,Odell Beckham,louisiana state,WR,71.25,198,10,32.75,NA,4.43,7,38.5,122,3.94,NA,NA,NA
2014,Joel Bitonio,nevada,OT,76.25,302,9.63,33.88,NA,4.97,22,32,113,4.44,NA,NA,NA
2014,Russell Bodine,north carolina,OG,75.13,310,10,32.5,NA,5.18,42,29,109,4.66,NA,NA,NA
2014,Conor Boffeli,iowa,OG,76.13,298,9.38,32,NA,5.3,21,25,101,4.61,NA,NA,NA
2014,Luke Bowanko,virginia,C,77.5,302,9.5,33.5,NA,5.25,26,27,99,4.75,7.53,NA,NA
2014,Jay Bromley,syracuse,DT,75.13,306,9.25,33.5,NA,5.06,26,33.5,104,4.78,7.97,NA,NA
2014,John Brown,pittsburg state (ks),WR,70,179,8.5,30.5,NA,4.34,8,36.5,117,4.12,NA,NA,NA
2014,KaDeem Carey,arizona,RB,69.38,207,9.5,31.75,NA,4.7,19,32.5,114,4.38,NA,NA,NA
2014,Travis Carrie,ohio,CB,71.63,206,9.75,31.88,NA,4.49,17,41,123,4.21,6.97,NA,NA
2014,Will Clarke,west virginia,DE,78.13,271,9.88,34.63,NA,4.77,22,32,111,4.57,NA,NA,NA
2014,HaSean Clinton-Dix,alabama,FS,73.38,208,9,32.375,NA,4.58,11,33,119,4.16,NA,NA,NA
2014,Jadeveon Clowney,south carolina,DE,77.25,266,10,34.5,NA,4.53,21,37.5,123,4.43,NA,NA,NA
2014,Deandre Coleman,california,DT,76.75,314,10.25,34.38,NA,5.12,24,25.5,103,5.1,7.71,NA,NA
2014,Brock Coyle,montana,ILB,72.75,235,9.38,32.5,NA,4.6,25,37,115,4.28,6.74,NA,NA
2014,Scott Crichton,oregon state,DE,74.88,273,10.13,32.75,NA,4.84,24,31.5,108,4.29,NA,NA,NA
2014,Isaiah Crowell,alabama state,RB,71,224,9.25,31.38,NA,4.57,23,38,116,4.56,7.28,NA,NA
2014,Pierre Desir,lindenwood (mo),CB,73,198,9.63,33,NA,4.59,11,35,133,4.3,NA,NA,NA
2014,Brandon Dixon,northwest missouri state,CB,71.5,203,9,32.5,NA,4.41,17,32.5,116,4.27,NA,NA,NA
2014,Aaron Donald,pittsburgh,DT,72.75,285,9.88,32.63,NA,4.68,35,32,115,4.39,NA,NA,NA
2014,Dakota Dozier,furman (sc),OG,75.63,313,9.88,33.88,NA,5.42,23,24,100,4.89,NA,NA,NA
2014,Joe Don Duncan,dixie state (ut),TE,74.63,268,10.5,32.375,NA,4.79,35,NA,NA,NA,NA,NA,NA
2014,Laurent Duvernay-Tardif,mcgill,OT,77,298,11,33,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Kasim Edebali,boston college,OLB,74,253,9.5,32.75,NA,4.79,19,34.5,114,4.35,NA,NA,NA
2014,Kadeem Edwards,tennessee state,OG,76.25,313,9.5,35.5,NA,5.25,26,27,99,4.82,NA,NA,NA
2014,Shaquelle Evans,ucla,WR,73.25,213,9.38,32,NA,4.51,13,34.5,122,4.21,7.04,NA,NA
2014,Antone Exum,virginia tech,CB,71.63,213,9.63,31.63,NA,4.59,17,35,116,4.13,7.01,NA,NA
2014,Terrence Fede,marist,DE,75.25,276,10.25,33.875,NA,4.76,25,33,119,4.45,7.13,NA,NA
2014,Matt Feiler,bloomsburg,OT,77.88,330,9.5,32,NA,5.37,36,26.5,102,4.86,NA,NA,NA
2014,Ego Ferguson,louisiana state,DT,74.88,315,10.75,32.5,NA,4.98,24,29.5,99,5.03,7.99,NA,NA
2014,Tim Flanders,sam houston state (tx),RB,68.63,207,9.25,30.25,NA,4.75,20,32,112,4.31,7.28,NA,NA
2014,Khairi Fortt,california,OLB,74.25,248,10.13,33.63,NA,4.7,30,36,120,4.35,7.12,NA,NA
2014,Bennie Fowler,michigan state,WR,73.25,217,9.5,32,NA,4.52,18,36,125,4.18,NA,NA,NA
2014,Zach Fulton,tennessee,OG,76.63,316,10.25,33.25,NA,5.16,25,24.5,98,5.16,NA,NA,NA
2014,Jimmy Garoppolo,eastern illinois,QB,74.25,226,9.25,31,24,4.97,NA,30.5,110,4.26,NA,NA,NA
2014,Bruce Gaston,purdue,DT,74,308,9.13,31.875,NA,4.95,34,34,109,4.55,7.48,NA,NA
2014,James Gayle,virginia tech,DE,75.75,259,9.63,32.38,NA,4.7,26,37,122,4.27,NA,NA,NA
2014,Kevin Graf,southern california,OT,77.75,303,8.75,32.5,NA,5.03,27,29,107,4.77,7.53,NA,NA
2014,Ryan Groy,wisconsin,OG,76.63,316,10.38,33.25,NA,5.19,26,26.5,108,4.47,NA,NA,NA
2014,RaShede Hageman,minnesota,DT,77.88,310,10.25,34.25,13,5.02,32,35.5,113,4.5,NA,NA,NA
2014,Jon Halapio,florida,OG,75.5,323,10.25,33.63,NA,5.34,NA,21.5,99,4.83,NA,NA,NA
2014,Shelby Harris,illinois state,DE,74.13,285,9.5,34.625,NA,4.88,25,32,110,4.57,7.52,NA,NA
2014,Jonotthan Harrison,florida,C,75.5,304,9.88,33.38,NA,5.15,27,27,112,4.86,NA,NA,NA
2014,Taylor Hart,oregon,DE,78.13,281,10.13,32.75,NA,4.92,21,30,105,4.6,7.44,NA,NA
2014,Matt Hazel,coastal carolina (sc),WR,73,198,9.13,31.38,NA,4.5,15,36.5,116,4.2,NA,NA,NA
2014,Marcus Heit,kansas state,LS,75,258,9.88,31.38,NA,4.91,11,29,115,NA,NA,NA,NA
2014,Seantrel Henderson,miami (fl),OT,79.13,331,10.5,34.63,NA,5.04,23,24,93,4.77,NA,NA,NA
2014,Jeremy Hill,louisiana state,RB,72.63,233,10.38,32.63,NA,4.56,20,29,112,4.59,7.64,NA,NA
2014,Adrian Hubbard,alabama,OLB,78,257,9.25,34.5,NA,4.69,NA,38.5,116,4.58,NA,NA,NA
2014,James Hurst,north carolina,OT,77.25,296,10.13,33.75,NA,5.59,20,22,NA,4.73,NA,NA,NA
2014,Kerry Hyder,texas tech,DT,74.5,290,9.75,33.5,NA,5.1,20,29.5,108,4.33,NA,NA,NA
2014,Gabe Ikard,oklahoma,C,75.63,304,9.63,33.13,NA,5.13,22,26,102,4.37,NA,NA,NA
2014,JaWuan James,tennessee,OT,78,311,9.88,35,NA,5.34,22,29,102,4.56,NA,NA,NA
2014,Kendall James,maine,CB,70.5,180,8,29.5,NA,4.44,9,39,120,4.19,NA,NA,NA
2014,Jeff Janis,saginaw valley state (mi),WR,74.88,219,9,32.5,NA,4.42,20,37.5,123,3.98,NA,NA,NA
2014,Timmy Jernigan,florida state,DT,73.63,299,9.63,31.63,NA,5.06,27,29.5,101,4.83,7.65,NA,NA
2014,Anthony Johnson,louisiana state,DT,74.5,308,10.38,33,NA,5.24,20,24.5,101,4.83,NA,NA,NA
2014,Wesley Johnson,vanderbilt,OT,77.38,297,10.25,33.13,NA,5.11,26,29,111,4.64,NA,NA,NA
2014,DaQuan Jones,penn state,DT,75.75,322,9.63,33.5,NA,5.35,25,27.5,100,4.78,NA,NA,NA
2014,Howard Jones,shepherd (wv),OLB,74.5,235,9.5,34.13,NA,4.6,21,40.5,123,4.41,NA,NA,NA
2014,Reggie Jordan,missouri western,FB,74.88,240,9.63,32.25,NA,4.77,24,30,115,4.3,NA,NA,NA
2014,Zach Kerr,delaware,DT,73.38,326,9.75,32.875,NA,5.08,28,28.5,99,4.71,NA,NA,NA
2014,Cyrus Kouandjio,alabama,OT,78.75,322,10.25,35.63,NA,5.59,21,27.5,96,4.84,7.97,NA,NA
2014,Tyler Larsen,utah state,C,75.63,313,9.25,31.5,NA,5.17,36,23.5,101,4.7,NA,NA,NA
2014,Demarcus Lawrence,boise state,DE,74.88,251,11,33.75,NA,4.8,20,34.5,112,4.31,NA,NA,NA
2014,Charles Leno,boise state,OG,75.88,303,10.13,34.38,NA,5.21,21,29,108,4.4,NA,NA,NA
2014,Brandon Linder,miami (fl),OG,77.63,311,10.25,34.5,NA,5.35,30,26.5,99,4.71,7.77,NA,NA
2014,Corey Linsley,ohio state,C,74.63,296,9.88,32,NA,5.24,36,27,107,4.53,7.46,NA,NA
2014,Spencer Long,nebraska,OG,76.63,320,10.75,33.125,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Cornelius Lucas,kansas state,OT,80.38,316,10,36.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Aaron Lynch,south florida,DE,77,249,10.25,34,NA,4.76,18,29,117,4.61,7.46,NA,NA
2014,Kareem Martin,north carolina,DE,77.88,272,10,35,NA,4.72,22,35.5,128,4.33,NA,NA,NA
2014,Marcus Martin,southern california,C,75.38,320,10,34,NA,5.38,23,NA,NA,4.93,NA,NA,NA
2014,Jeff Mathews,cornell (ny),QB,75.75,223,10.13,32.13,NA,5.26,NA,25.5,104,4.36,NA,NA,NA
2014,Daniel McCullers,tennessee,DT,78.75,352,11,36.63,NA,5.18,27,20.5,104,5.09,7.99,NA,NA
2014,Keith McGill,utah,CB,75.38,211,10.25,33.25,NA,4.51,12,39,128,4.18,6.9,NA,NA
2014,Jerick McKinnon,georgia southern,RB,68.88,209,8.63,30.25,NA,4.41,32,40.5,132,4.12,NA,NA,NA
2014,Jack Mewhort,ohio state,OT,78,309,9.75,34,NA,5.37,28,26,100,4.64,NA,NA,NA
2014,Tevin Mims,south florida,DE,76,260,9.38,33.5,NA,4.95,17,27.5,116,4.58,7.33,NA,NA
2014,Zach Moore,concordia - st paul (mn),DE,77.5,269,9.63,33.75,NA,4.84,23,33.5,123,4.46,NA,NA,NA
2014,Morgan Moses,virginia,OT,78,314,9.88,35.38,NA,5.35,NA,21.5,104,4.95,NA,NA,NA
2014,Louis Nix,notre dame,DT,74,331,9.88,33,NA,5.42,NA,25.5,104,4.94,NA,NA,NA
2014,Jeoffrey Pagan,alabama,DE,75.5,310,9.63,33,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Tenny Palepoi,utah,DT,73.5,298,9.88,30.5,NA,5.1,31,30.5,111,4.53,7.51,NA,NA
2014,Kevin Pamphile,purdue,OT,76.63,310,9.13,34.25,NA,4.94,25,32,108,4.81,7.61,NA,NA
2014,Matt Paradis,boise state,C,74.63,306,9.88,32.375,NA,5.34,23,26,102,4.46,NA,NA,NA
2014,Matt Patchan,boston college,OT,78.25,302,9.38,33,NA,4.97,22,33.5,113,4.63,7.45,NA,NA
2014,Mike Pennel,colorado state-pueblo,DT,76.25,332,9.88,33.38,NA,5.23,23,28.5,101,4.84,NA,NA,NA
2014,Walter Powell,murray state (ky),WR,71.38,189,9.5,31.625,NA,4.63,10,31.5,120,4.23,NA,NA,NA
2014,Calvin Pryor,louisville,FS,71.13,207,9.13,31.38,NA,4.58,18,34.5,115,4.3,6.98,NA,NA
2014,Kelcy Quarles,south carolina,DT,75.75,297,9.38,33.25,NA,5.03,27,23.5,101,4.7,7.6,NA,NA
2014,Kaleb Ramsey,boston college,DT,75,293,9.75,32.88,NA,NA,36,NA,NA,NA,NA,NA,NA
2014,Caraun Reid,princeton,DT,74.13,302,10.5,33,NA,4.91,20,26.5,104,4.58,NA,NA,NA
2014,Ed Reynolds,stanford,FS,73,207,8.5,30.75,NA,4.57,15,32.5,116,4.49,7.18,NA,NA
2014,Demetrius Rhaney,tennessee state,C,73.75,301,9.5,32,NA,4.9,24,29,110,4.22,7.59,NA,NA
2014,Antonio Richardson,tennessee,OT,77.75,336,10.25,35,NA,5.3,36,24.5,112,5.06,8.04,NA,NA
2014,Cyril Richardson,baylor,OG,76.75,329,9.5,34.63,NA,5.36,25,25.5,90,4.83,NA,NA,NA
2014,Weston Richburg,colorado state,C,75.38,298,9.25,33.38,NA,5.1,25,25.5,104,4.63,NA,NA,NA
2014,Greg Robinson,auburn,OT,77,332,10,35,NA,4.92,32,28.5,112,4.86,NA,NA,NA
2014,Michael Schofield,michigan,OT,78.5,301,9.63,34,NA,5.01,NA,24,92,4.57,NA,NA,NA
2014,Garrett Scott,marshall (wv),OT,76.5,307,9.88,34.75,NA,5.05,25,33.5,115,4.4,7.09,NA,NA
2014,Prince Shembo,notre dame,OLB,73.38,253,10.5,33.13,NA,4.71,26,38.5,122,4.31,NA,NA,NA
2014,Shayne Skov,stanford,ILB,74.25,245,10,30.625,NA,5.09,28,31,113,4.38,7.29,NA,NA
2014,Chris Smith,arkansas,DE,73,266,9.5,34.13,NA,4.71,28,37,121,4.46,7.37,NA,NA
2014,Marcus Smith,louisville,DE,75.38,251,10,34,NA,4.68,23,35,121,4.47,NA,NA,NA
2014,Marquis Spruill,syracuse,ILB,73.13,231,8.38,30.875,NA,4.53,21,34.5,117,4.46,7.33,NA,NA
2014,Tyler Starr,south dakota,OLB,76.13,250,9.5,32.5,NA,4.95,24,32,115,4.15,NA,NA,NA
2014,Jimmy Staten,middle tennessee state,DT,76.5,303,10.13,33.5,NA,NA,30,27,94,NA,NA,NA,NA
2014,Anthony Steen,alabama,OG,75.38,314,9.13,30.5,NA,5.33,NA,25,106,4.71,7.95,NA,NA
2014,Shamar Stephen,connecticut,DT,76.88,309,10,33.13,NA,5.25,25,30.5,102,4.89,7.81,NA,NA
2014,Ed Stinson,alabama,DE,75.25,287,9.38,33.75,NA,4.98,27,28,103,4.75,8.07,NA,NA
2014,James Stone,tennessee,C,75.63,306,10.13,33.88,NA,5.17,22,27.5,104,4.63,NA,NA,NA
2014,Bryan Stork,florida state,C,75.88,315,10.13,32.25,NA,5.44,21,26,97,5.02,7.9,NA,NA
2014,Xavier Su'a-Filo,ucla,OG,76.13,307,9.38,33.38,NA,5.04,25,25,101,4.44,7.93,NA,NA
2014,Travis Swanson,arkansas,C,77,312,10,33.13,NA,5.28,20,26,93,4.65,NA,NA,NA
2014,Lorenzo Taliaferro,coastal carolina (sc),RB,72.25,229,8.38,32,NA,4.58,18,33,116,4.22,NA,NA,NA
2014,DeAnthony Thomas,oregon,RB,68.63,174,8.13,29.88,NA,4.5,8,32,123,4.23,6.94,NA,NA
2014,Robert Thomas,arkansas,DT,73.25,327,10,33.88,NA,5.26,32,25.5,96,5.07,8.05,NA,NA
2014,Jordan Tripp,montana,OLB,74.75,234,9.63,30.75,NA,4.67,22,37.5,120,3.96,NA,NA,NA
2014,Billy Turner,north dakota state,OT,76.88,315,10,34,NA,5.16,25,28,108,4.71,NA,NA,NA
2014,Trai Turner,louisiana state,OG,74.63,310,9.5,34,NA,4.93,25,27.5,102,4.77,8.16,NA,NA
2014,George Uko,southern california,DT,74.63,284,10.13,33.25,NA,4.99,18,29.5,110,4.57,7.47,NA,NA
2014,Uani Unga,brigham young,ILB,73.13,231,10,31.375,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Brent Urban,virginia,DE,78.63,295,9.75,34.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,John Urschel,penn state,OG,75,313,10.38,33,NA,5.31,30,29,101,4.47,NA,NA,NA
2014,Mitchell Van Dyk,portland state (or),OT,79,313,10,33.125,NA,5.12,14,27,103,4.88,7.47,NA,NA
2014,Dustin Vaughan,west texas a&m,QB,76.88,235,8.88,33,NA,4.95,NA,29,108,4.43,NA,NA,NA
2014,Chris Watt,notre dame,OG,74.63,310,9.5,32.75,NA,5.5,29,28.5,104,4.76,7.67,NA,NA
2014,Larry Webster,bloomsburg,DE,77.75,252,10.13,33.5,NA,4.58,17,36.5,123,4.44,NA,NA,NA
2014,Terrance West,towson (md),RB,69.25,225,9.13,31,NA,4.56,16,33.5,120,4.44,7.28,NA,NA
2014,Ethan Westbrooks,west texas a&m,DE,75.5,267,9.63,33.25,NA,4.9,19,29,110,4.67,NA,NA,NA
2014,Lavelle Westbrooks,georgia southern,CB,71.5,186,9.75,32.38,NA,4.63,15,36,121,4.27,NA,NA,NA
2014,James Wilder,florida state,RB,74.63,232,9.75,32,NA,4.86,18,35,121,4.24,NA,NA,NA
2014,Kerry Wynn,richmond (va),DE,76.88,266,9.13,31.75,NA,4.97,31,34,113,4.73,7.53,NA,NA
2014,David Yankey,stanford,OG,77.63,315,9.5,34,NA,5.48,22,28.5,102,4.86,NA,NA,NA
2013,Oday Aboushi,virginia,OT,77.38,308,10.63,33.78,NA,5.45,17,23.5,100,4.84,NA,NA,NA
2013,Robert Alford,southeast louisiana,CB,70.13,188,9.5,32.08,NA,4.39,17,40,132,4.23,NA,NA,NA
2013,Zach Allen,north carolina state,OG,73.75,332,9.88,33.48,NA,5.43,32,27.5,93,4.96,NA,NA,NA
2013,Ezekial Ansah,brigham young,DE,77.25,271,10.25,35.18,NA,4.63,21,34.5,118,4.26,NA,NA,NA
2013,Terron Armstead,arkansas-pine bluff,OT,76.75,306,9.25,34.08,27,4.71,31,34.5,112,4.72,NA,NA,NA
2013,Jeff Baca,ucla,OG,75.38,302,9.75,34.28,34,5.03,28,26.5,100,4.44,NA,NA,NA
2013,David Bakhtiari,colorado,OT,76.25,299,9.5,34.08,NA,5.18,28,25.5,101,4.74,NA,NA,NA
2013,Chris Barker,nevada,OG,74.63,305,9.38,33.08,NA,5.25,29,27.5,99,4.77,7.9,NA,NA
2013,TJ Barnes,georgia tech,DT,78.25,369,10.75,34.78,NA,5.3,25,22,97,4.96,NA,NA,NA
2013,David Bass,missouri western,DE,75.88,262,10.5,33.48,NA,4.84,20,30.5,111,4.33,NA,NA,NA
2013,Nick Becton,virginia tech,OT,77.25,323,9,35.48,NA,5.2,19,29.5,109,4.57,NA,NA,NA
2013,Alan Bonner,jacksonville state (al),WR,70.25,193,9.38,30.28,NA,4.59,14,33,117,4.15,7.04,NA,NA
2013,Jon Bostic,florida,ILB,72.88,245,9.63,33.08,23,4.61,22,32.5,118,4.24,NA,NA,NA
2013,Michael Bowie,northeastern state (ok),OT,76.63,330,10.38,34.25,NA,5.28,19,25.5,95,4.84,8.06,NA,NA
2013,Braden Brown,brigham young,OT,77.38,310,10.25,34.28,NA,5.2,26,28,100,4.7,NA,NA,NA
2013,Armonty Bryant,east central (ok),DE,75.88,263,9.75,35.68,NA,4.86,15,31.5,118,5,7.14,NA,NA
2013,William Campbell,michigan,DT,76.63,311,10.5,33.5,NA,5.15,35,27,106,4.7,7.3,NA,NA
2013,Cornellius Carradine,florida state,DE,76.13,276,10.25,34.75,NA,4.75,28,NA,NA,NA,NA,NA,NA
2013,Mike Catapano,princeton,DE,75.88,271,10.38,33.75,NA,4.75,33,37.5,116,4.31,7.09,NA,NA
2013,Braxston Cave,notre dame,C,75.25,303,9.38,32.08,NA,5.33,32,25.5,98,4.71,NA,NA,NA
2013,Emmett Cleary,boston college,OT,78.88,316,9.75,34.28,NA,5.21,24,28.5,108,4.7,NA,NA,NA
2013,Jamie Collins,southern mississippi,OLB,75.5,250,9.75,33.68,17,4.64,19,41.5,139,4.32,NA,NA,NA
2013,Jasper Collins,mount union (oh),WR,70.25,180,9.13,29.5,NA,4.47,12,34.5,121,4.07,6.85,NA,NA
2013,Marcus Cooper,rutgers,CB,74.13,192,9.25,32.75,NA,4.45,20,39.5,129,4.42,6.89,NA,NA
2013,Quinton Dial,alabama,DT,77.38,318,9.38,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,Mike Edwards,hawaii,CB,69,189,9.13,31.58,NA,4.56,14,36,124,4.18,NA,NA,NA
2013,Chris Faulk,louisiana state,OT,77.5,331,9.63,34.28,NA,5.08,25,NA,NA,NA,NA,NA,NA
2013,Eric Fisher,central michigan,OT,79.25,306,10.5,34.48,23,5.05,27,28.5,116,4.44,NA,NA,NA
2013,Sharrif Floyd,florida,DT,74.63,297,10.13,31.68,NA,4.92,NA,30,106,4.75,NA,NA,NA
2013,DJ Fluker,alabama,OT,76.63,339,10.5,36.68,NA,5.31,21,27.5,NA,5,NA,NA,NA
2013,Manase Foketi,west texas a&m,OG,76.75,318,10.63,34.48,NA,5.3,25,23.5,102,5.06,NA,NA,NA
2013,Travis Frederick,wisconsin,C,75.63,312,10,33.08,NA,5.58,21,28.5,97,4.76,NA,NA,NA
2013,Rogers Gaines,tennessee state,OT,78.25,334,10.63,36.28,NA,5.24,28,23,96,5.24,8.08,NA,NA
2013,Kwame Geathers,georgia,DT,77.38,342,9.5,35.28,NA,5.44,21,26.5,96,5.27,7.88,NA,NA
2013,William Gholston,michigan state,DE,78.25,281,10.38,34.08,NA,4.96,23,28.5,110,4.59,NA,NA,NA
2013,Garrett Gilkey,chadron state (ne),OG,77.88,318,10.25,32.58,NA,5.33,28,30,108,4.75,NA,NA,NA
2013,Tyrone Goard,eastern kentucky,WR,75.75,205,8.68,34.08,NA,4.5,10,36,123,4.39,NA,NA,NA
2013,Malliciah Goodman,clemson,DE,75.63,276,11,36.38,NA,4.87,26,31.5,114,4.48,7.1,NA,NA
2013,Ryan Griffin,connecticut,TE,78.13,261,9.88,33.25,NA,4.87,21,34.5,113,4.43,7.01,NA,NA
2013,Ryan Griffin,tulane (la),QB,75.88,221,9.38,31.25,NA,5.2,NA,25.5,101,4.78,7.64,NA,NA
2013,Cory Grissom,south florida,DT,73.38,306,9.25,33.28,NA,5.31,22,27.5,97,4.81,7.65,NA,NA
2013,Johnathan Hankins,ohio state,DT,74.88,320,9.5,33.08,NA,5.31,NA,26,104,4.61,NA,NA,NA
2013,Tanner Hawkinson,kansas,OT,77.25,298,10,33.38,NA,5.07,13,28.5,112,4.51,NA,NA,NA
2013,Brandon Hepburn,florida a&m,ILB,74.5,240,9,32.48,NA,4.68,21,32,124,4.55,7.31,NA,NA
2013,Eric Herman,ohio,OG,76.13,320,10.88,32.28,NA,5.25,36,28,95,5.09,NA,NA,NA
2013,Khaled Holmes,southern california,C,75.25,302,10.25,35,NA,5.29,13,29.5,104,4.74,7.66,NA,NA
