Draft Class,Name,School,Position,Height,Weight,Hand Size,Arm Length,Wonderlic,40 Yard Dash     ,Bench Press,Vertical,Broad Jump,Shuttle,3 Cone,60Yd Shuttle
2017,Jon Taylor,Southeastern Louisiana,DT,76.25,345,9.75,34.25,,5.15,28,24.5,103,4.77,8.05,
2017,Vincent Taylor,Oklahoma State,DT,74.75,304,10.13,34.38,,5.07,26,28.5,108,4.59,7.58,
2017,Dalvin Tomlinson,Alabama,DT,75,310,10.13,33.5,25,5.19,22,27,110,4.39,7.68,
2017,Stevie Tu'ikolovatu,Southern California,DT,73.13,331,10.25,33,,5.45,28,24.5,91,4.65,7.83,
2017,Eddie Vanderdoes,UCLA,DT,75.13,305,10.63,33.13,20,4.99,28,28.5,111,,7.69,
2017,Charles Walker,Oklahoma,DT,74.13,310,9.63,33.75,,4.96,25,28,107,4.13,7.89,11.58
2017,Carlos Watkins,Clemson,DT,75.13,309,10.38,34.63,,5.01,25,28,108,4.73,7.97,
2017,Nigel Williams,Virginia Tech,DT,74.25,296,10,33.25,,5.11,24,30,99,4.15,7.58,
2017,Chris Wormley,Michigan,DT,77.38,298,10.5,34.125,,4.86,23,31.5,110,4.59,7.08,
2018,Abdullah Anderson,Bucknell (PA),DT,75.25,303,10.38,32.625,,5.12,32,30,106,4.68,7.38,
2018,John Atkins,Georgia,DT,74.88,321,9.25,34,,5.38,23,24,89,4.75,7.95,
2018,Nathan Bazata,Iowa,DT,73.38,290,8.88,30.125,,5.31,24,32.5,100,4.63,7.77,
2018,Taven Bryan,Florida,DT,77,291,9.75,32.75,,4.98,30,35,119,4.48,7.12,
2018,Folorunso Fatukasi,Connecticut,DT,75.75,318,10.25,34.13,,5.29,33,30,112,4.53,7.44,
2018,Poona Ford,Texas,DT,71.63,306,9.25,32.75,,5.13,24,29.5,111,4.75,7.76,
2018,Joshua Frazier,Alabama,DT,74.88,321,10,34.25,,5.27,21,23,99,4.7,7.95,
2018,Greg Gilmore,Louisiana State,DT,75.25,305,9.38,33.875,,5.14,21,29,95,4.81,7.65,
2018,P.J. Hall,Sam Houston State (TX),DT,72.5,308,9.88,31.875,,4.73,36,38,116,4.77,7.92,
2018,Zaycoven Henderson,Texas A&M,DT,72.75,298,9.75,32.75,,5.16,20,29.5,105,4.58,7.33,
2018,Frank Herron,Louisiana State,DT,75.38,303,9.5,34,,5.08,25,27.5,103,4.76,8,
2018,B.J. Hill,North Carolina State,DT,75.25,311,10.63,33,,4.99,35,26.5,101,4.53,7.28,
2018,Michael Hill,Ohio State,DT,74.5,315,9.13,32.5,,5.46,28,22.5,,,,
2018,Mike Hughes,Nevada Las Vegas,DT,74,308,9.63,30.25,,5.3,28,28,98,4.61,,
2018,Maurice Hurst,Michigan,DT,73.25,292,9.5,32,,4.98,29,31,104,4.59,7.71,
2018,Justin Jones,North Carolina State,DT,74.5,309,10,33.5,,5.09,24,29,104,4.74,7.82,
2018,Sebastian Joseph,Rutgers,DT,75,299,10.63,34.5,,4.97,24,31.5,112,4.56,7.4,
2018,Dalton Keene,Illinois State,DT,75.25,285,9.5,31.75,,5.14,21,28,100,4.74,7.53,
2018,Christian LaCouture,Louisiana State,DT,76.38,293,10,30.25,,5.19,41,29.5,101,4.68,7.54,
2018,DuVonta Lampkin,Oklahoma,DT,76.13,345,10.38,35.25,,5.21,31,31,100,5.48,8.03,
2018,Tyler Lancaster,Northwestern,DT,75.5,313,10.75,32.875,,5.01,32,27,113,4.6,7.46,
2018,Nifae Lealao,Vanderbilt,DT,76.75,324,10.25,33.625,,5.32,17,26,99,4.75,7.52,
2018,Dee Liner,Arkansas State,DT,74.63,334,9.88,33.375,,5.13,23,25,96,4.94,8.16,
2018,Lowell Lotulelei,Utah,DT,73.63,315,9.63,33,,5.39,28,23.5,89,4.93,7.97,
2018,Jordan Mailata,No College,DT,78.88,385,,,,5.12,22,,,,6.76,
2018,R.J. Mcintosh,Miami (FL),DT,76.5,286,9.38,33.88,,5.12,,27,99,5.09,7.78,
2018,Kahlil Mckenzie,Tennessee,DT,74.75,314,10.13,31.5,,5.15,26,29.5,105,4.68,7.94,
2018,Henry Mondeaux,Oregon,DT,76.13,297,8.63,31.125,,4.96,25,32,110,4.51,7.73,
2018,Bilal Nichols,Delaware,DT,75.75,306,10.25,33.38,,4.95,29,30.5,112,4.49,7.45,
2018,Derrick Nnadi,Florida State,DT,73,317,9.88,33.5,,5.38,25,27,96,5.02,8.15,
2018,Kendrick Norton,Miami (FL),DT,74.88,314,10.75,33.75,,5.25,30,29.5,99,4.91,7.86,
2018,Kingsley Opara,Maryland,DT,75.5,296,10.63,32.5,,,31,36.5,115,4.57,7.88,
2018,DaRon Payne,Alabama,DT,74.5,311,9.38,33,,4.9,27,28.5,107,4.71,7.58,
2018,Harrison Phillips,Stanford,DT,75.25,307,10.38,33.875,,5.21,42,32,103,4.5,7.28,
2018,Jamiyus Pittman,Central Florida,DT,73.5,301,9.38,32.75,,5.27,25,30,101,4.76,7.73,
2018,Mike Ramsay,Duke,DT,73.63,300,10,31.875,,4.89,31,30,106,4.53,7.54,
2018,Deadrin Senat,South Florida,DT,72,314,9.75,31.625,,5.16,35,26,100,4.79,7.77,
2018,Tim Settle,Virginia Tech,DT,74.75,329,9.13,33,,5.37,,23.5,96,4.83,7.95,
2018,Conor Sheehy,Wisconsin,DT,75.75,295,9.38,31.625,,5.26,21,32,116,4.61,7.61,
2018,Nathan Shepherd,Fort Hays State (KS),DT,75.75,315,10.13,32.375,,5.09,,31,112,4.53,7.5,
2018,Tracy Sprinkle,Ohio State,DT,74.5,292,9.5,32,,5.08,31,29.5,,,,
2018,Taylor Stallworth,South Carolina,DT,74.25,312,10.25,32.5,,5.28,18,23.5,101,4.75,7.95,
2018,Jullian Taylor,Temple,DT,76.5,294,10,34.375,,4.94,29,31.5,114,4.77,7.32,
2018,Trenton Thompson,Georgia,DT,74.63,288,10.63,34,,5.06,,32.5,111,4.56,7.68,
2018,Vita Vea,Washington,DT,76,347,10,32.625,,5.1,41,,,,,
2018,Jalen Wilkerson,Florida State,DT,76.63,292,9.5,32.75,,5.1,21,29,112,4.97,8.33,
2018,Eddy Wilson,Purdue,DT,74.75,301,9.38,33.875,,5.37,26,28.5,96,4.7,7.51,
2019,Freedom Akinmoladun,Nebraska,DT,75.25,284,9.38,34.125,,4.96,19,33,118,4.62,7.35,
2019,Ed Alexander,Louisiana State,DT,73.25,319,10,32,,5.26,28,25.5,104,5.1,8.8,
2019,Terry Beckner,Missouri,DT,75.63,296,8.63,32.25,,5.19,28,24.5,98,4.82,7.97,
2019,Kenny Bigelow,West Virginia,DT,75.5,307,10.25,31.875,,5.1,31,28,96,,,
2019,Jonathan Bonner,Notre Dame,DT,75.5,289,10.25,33.5,,5.02,,32.5,116,4.69,7.41,
2019,Cortez Broughton,Cincinnati,DT,74.25,293,9.13,32.75,,4.98,24,33.5,113,4.57,7.65,
2019,Isaiah Buggs,Alabama,DT,75.13,306,9.25,31.25,,5.15,20,24.5,96,4.83,8.01,
2019,Demarcus Christmas,Florida State,DT,75.75,294,9.13,32.75,,5.08,22,25.5,101,5.07,8.13,
2019,Khairi Clark,Florida,DT,73,309,9.88,32.25,,5.38,25,24.5,92,4.99,8.03,
2019,Jeremiah Clarke,North Carolina,DT,76.75,308,9.38,34,,5.08,,27,112,4.69,7.71,
2019,Byron Cowart,Maryland,DT,75,298,10,33.75,,5.16,26,30,111,4.62,7.66,
2019,Michael Dogbe,Temple,DT,75,284,9.13,33.5,,5.07,34,,110,4.62,7.49,
2019,Malik Dorton,Southern California,DT,73.75,280,9.25,33.25,,5.12,24,22.5,103,4.68,7.39,
2019,Tymere Dubose,Kentucky,DT,76.63,306,10,33.75,,5.38,18,24.5,99,5.07,7.9,
2019,Johnny Dwight,Alabama,DT,74.88,295,9.75,33.75,,5.3,,25.5,100,,,
2019,Javier Edwards,Colorado,DT,73.75,323,9.5,33.875,,5.1,31,29,106,4.83,7.99,
2019,Greg Gaines,Washington,DT,73.13,312,9.63,31.25,,5.16,30,31,109,4.67,7.75,
2019,Kevin Givens,Penn State,DT,73.25,285,9.63,32.13,,5.08,32,31,115,4.62,7.63,
2019,Trysten Hill,Central Florida,DT,74.75,308,10.25,33.38,,5.04,28,35,115,4.38,7.7,
2019,Braxton Hoyett,Mississippi State,DT,74.88,302,9.5,32.125,,5.33,22,26,99,4.78,7.77,
2019,Albert Huggins,Clemson,DT,74.88,305,10.63,33.5,,5.12,35,25.5,101,4.84,7.84,
2019,PJ Johnson,Arizona,DT,75.38,321,9.5,33.125,,5.34,18,24.5,94,4.97,7.89,
2019,Dre'Mont Jones,Ohio State,DT,74.75,281,9.63,33.75,,5.12,18,31.5,110,4.53,7.71,
2019,Fredrick Jones,Florida State,DT,73.75,318,9.25,32.375,,5.32,26,24,100,4.96,7.85,
2019,Dexter Lawrence,Clemson,DT,76.5,342,10.5,34.75,,5.05,36,,,,,
2019,Daylon Mack,Texas A&M,DT,73,336,10.25,31.25,,5.1,30,27,102,4.95,8.02,
2019,Isaiah Mack,Tennessee-Chattanooga,DT,73.25,299,9.63,31.75,,4.99,25,32.5,109,4.67,7.5,
2019,Lawrence Marshall,Michigan,DT,75.13,270,10.13,34,,5.22,,30.5,107,4.94,7.75,
2019,Adrian Middleton,Kentucky,DT,75.38,294,9.38,33.625,,5.16,30,28.5,106,4.89,8.23,
2019,Bryan Mone,Michigan,DT,75,366,10.5,33.625,,5.53,20,26,96,5.41,7.88,
2019,Chris Nelson,Texas,DT,72.88,298,9.13,32,,5.56,23,32,103,4.85,7.93,
2019,Matt Nelson,Iowa,DT,79,296,9.38,34.875,,5.15,15,30.5,111,4.61,7.45,
2019,Tito Odenigbo,Miami (FL),DT,75.38,311,9.5,33.75,,5.2,22,25.5,107,4.84,8.04,
2019,Ed Oliver,Houston,DT,73.88,287,9.25,31.75,,4.73,32,36,120,4.22,7.15,
2019,Darian Roseboro,North Carolina State,DT,75.13,283,9.88,32,,5.06,28,25,109,4.72,7.44,
2019,Anthony Rush,Alabama-Birmingham,DT,76.25,352,9.13,33.125,,,,,,,,
2019,Dontavius Russell,Auburn,DT,74.75,319,9.5,32,,5.15,24,25.5,101,4.77,7.81,
2019,Olive Sagapolu,Wisconsin,DT,73.63,324,10.38,32.875,,,,29.5,102,4.74,7.91,
2019,Khalen Saunders,Western Illinois,DT,72.38,324,9.13,32.25,,5.01,27,30.5,101,4.62,7.57,
2019,Jeffery Simmons,Mississippi State,DT,74.75,300,10.25,34.5,,,28,,,,,
2019,Chris Slayton,Syracuse,DT,75.63,307,10.63,33.5,,5.13,28,29,101,4.73,7.34,
2019,Ray Smith,Boston College,DT,73,302,10.13,31.5,,4.93,27,35,119,4.49,,
2019,Cory Thomas,Mississippi State,DT,77.38,309,10.13,35.125,,5.03,25,23,101,4.9,7.97,
2019,Tyrell Thompson,Tarleton State,DT,75,306,9.38,32.75,,5.32,19,24,93,5.16,8.16,
2019,Jerry Tillery,Notre Dame,DT,78.5,295,10.63,34.25,,4.93,23,32,115,4.33,7.45,
2019,Shy Tuttle,Tennessee,DT,74.38,290,9.75,33.375,,4.93,21,28,110,4.66,7.4,
2019,Ricky Walker,Virginia Tech,DT,74,284,9,29.25,,5.01,24,,,4.81,7.88,
2019,Armon Watts,Arkansas,DT,76.63,300,9.63,33.38,,5.23,20,,,,,
2019,Christian Wilkins,Clemson,DT,75.25,311,9.75,32.5,,5.04,28,29.5,107,4.55,,
2019,Kevin Wilkins,Rutgers,DT,74,301,10.5,33.125,,5.29,24,26.5,106,4.53,7.42,
2019,Andrew Williams,Auburn,DT,76.13,294,10.63,34.75,,5.43,25,23.5,93,4.69,7.82,
2019,Quinnen Williams,Alabama,DT,75,303,9.63,33.25,,4.83,,30.5,112,,,
2019,Gerald Willis,Miami (FL),DT,73.75,302,8.5,33,,5.17,22,27,103,,,
2019,Daniel Wise,Kansas,DT,74.75,279,10,32.875,,5.28,22,27.5,112,4.37,7.53,
2019,Renell Wren,Arizona State,DT,77.13,317,10,33.625,,5.01,30,32,118,4.53,7.65,
2019,Willie Yarbary,Wake Forest,DT,74,287,10.63,32.5,,5.21,28,30,112,4.67,7.58,
2020,McTelvin Agim,Arkansas,DT,74.63,309,10.13,33.5,,4.98,27,30.5,,4.66,7.55,
2020,Ross Blacklock,Texas Christian,DT,75.13,290,9.75,32.38,,4.9,,29,107,4.67,7.77,
2020,Derrick Brown,Auburn,DT,76.63,326,9,34.25,,5.16,28,27,108,4.79,8.22,
2020,Darrion Daniels,Nebraska,DT,75,325,9.13,33.75,,5.18,21,27,109,4.93,7.75,
2020,Marlon Davidson,Auburn,DT,75.38,303,10,33,,5.04,21,,,,,
2020,Carlos Davis,Nebraska,DT,74,313,9.63,32,,4.82,27,27.5,8,4.52,,
2020,Khalil Davis,Nebraska,DT,73,308,9.75,31.5,,4.75,32,32.5,9,,,
2020,Raekwon Davis,Alabama,DT,78.13,311,11,33.88,,5.12,24,28,111,4.86,7.95,
2020,Jordan Elliott,Missouri,DT,75.88,302,10.25,32.38,,5.02,24,27.5,,4.73,,
2020,Leki Fotu,Utah,DT,77.38,330,10.63,34.25,,5.15,21,,,,,
2020,Neville Gallimore,Oklahoma,DT,74,304,9.63,32.75,,4.79,23,30,9,5.01,7.97,
2020,DaVon Hamilton,Ohio State,DT,75.75,320,9.75,33,,5.14,33,29.5,102,,7.72,
2020,Benito Jones,Mississippi,DT,73,316,9.75,32.88,,5.26,,26.5,,5.27,8.21,
2020,Dalton Keene,Virginia Tech,DT,76.13,253,9.75,32.25,,4.71,21,34,125,4.19,7.07,
2020,Javon Kinlaw,South Carolina,DT,77.13,324,10.5,34.88,,,,,,,,
2020,Rashard Lawrence,Louisiana State,DT,74,308,11,34.13,,5.07,22,,,,8.03,
2020,James Lynch,Baylor,DT,75.63,289,9.88,31.88,,5.01,23,29,111,4.39,7.39,
2020,Justin Madubuike,Texas A&M,DT,74.63,293,9,33.5,,4.83,31,,,,7.37,
2020,Larrell Murchison,North Carolina State,DT,74.5,297,10,32.63,,5.05,29,29,118,4.51,7.89,
2020,John Penisini,Utah,DT,74,333,10.5,32.88,,,23,25.5,,4.93,,
2020,Malcolm Roach,Texas,DT,74.13,297,9.63,31.88,,4.84,20,30,114,,,
2020,Broderick Washington,Texas Tech,DT,74.25,305,10.38,32.5,,,23,,,,,
2020,Raequan Williams,Michigan State,DT,76,308,9.38,33.38,,5.04,17,25.5,101,4.78,7.72,
2020,Robert Windsor,Penn State,DT,76.5,290,9.88,33.13,,4.9,21,28.5,111,4.44,7.47,
2021,Quinton Bohanna,Kentucky,DT,76,327,10.875,34,,5.48,,29,99,5.15,8.21,
2021,Josiah Bronson,Washington,DT,74.88,304,9.25,31.5,,5.07,27,30,101,4.72,7.63,
2021,Kyree Campbell,Florida,DT,74.88,287,9.75,33.25,,5.41,,25,98,5.14,7.96,
2021,Michael Dwumfour,Rutgers,DT,73.63,291,9.25,32,,5.1,19,32,108,4.44,7.26,
2021,Austin Faoliu,Oregon,DT,75.13,287,9.75,32.75,,,,,133,,,
2021,OBryan Goodson,Memphis,DT,70.25,276,9.125,31,,,26,,120,,,
2021,TaQuon Graham,Texas,DT,75.13,292,10.625,35,,4.89,32,32.5,113,4.68,7.31,
2021,Jack Heflin,Iowa,DT,75,304,9.375,32.5,,5.33,25,29,104,4.62,7.57,
2021,Jarrod Hewitt,Virginia Tech,DT,73.38,290,9.375,31,,5.02,,26,104,4.76,7.98,
2021,Eli Howard,Texas Tech,DT,75.25,276,9.625,32.375,,5.22,28,29.5,110,4.55,7.33,
2021,Mustafa Johnson,Colorado,DT,72.13,280,10.25,32.125,,,27,29,103,4.53,7.19,
2021,Naquan Jones,Michigan State,DT,75.38,313,9.875,33,,5.46,20,25,100,4.8,,
2021,Xavier Kelly,Arkansas,DT,76.63,306,10.125,33.375,,,27,27,99,,,
2021,Carlo Kemp,Michigan,DT,74.5,281,9.625,30.125,,5.07,27,28.5,97,4.57,7.33,
2021,Roy Lopez,Arizona,DT,73.63,304,9.875,32,,5.19,36,31,105,4.51,7.39,
2021,Alim McNeill,North Carolina State,DT,73.88,317,9.375,32.625,,5,27,30.5,108,4.65,7.68,
2021,Forrest Merrill,Arkansas State,DT,72,322,9.25,32,,5.3,36,26.5,101,4.81,8.24,
2021,Lorenzo Neal,Purdue,DT,74.38,318,10.125,32,,5.63,27,25.5,101,4.88,8.03,
2021,Levi Onwuzurike,Washington,DT,74.88,290,10.125,33,,4.88,29,30,109,,,
2021,Kenny Randall,Charleston (WV),DT,73.63,302,10.25,32.75,,5.04,29,34,117,4.7,7.59,
2021,Jordon Scott,Oregon,DT,72,311,9.375,31.375,,,23,,115,,,
2021,Tyler Shelvin,Louisiana State,DT,74.13,350,10.25,33.625,,5.41,,28.5,97,5.08,8.15,
2021,Tedarrell Slaton,Florida,DT,76,330,9.125,32.625,,5.09,27,29,109,4.84,7.91,
2021,Marquiss Spencer,Mississippi State,DT,75.63,301,9.5,33.125,,4.87,12,31.5,111,4.51,7.28,
2021,Darius Stills,West Virginia,DT,72.5,278,8.875,32.25,,4.98,23,32.5,110,4.49,7.18,
2021,Khyiris Tonga,Brigham Young,DT,74.13,325,9.625,31,,5.1,35,28,105,4.73,7.83,
2021,Jay Tufele,Southern California,DT,74.13,305,9.375,32.5,,5.02,30,30,105,4.9,7.81,
2021,Jaylen Twyman,Pittsburgh,DT,73.75,301,10,32.125,,5.4,40,32.5,104,,8,
2021,Marvin Wilson,Florida State,DT,75.88,303,10.125,33.375,,5.09,23,25.5,107,4.83,7.71,
2022,Thomas Booker,Stanford,DT,75.38,301,10.63,33.25,,4.94,,,110,4.41,7.33,
2022,Matthew Butler,Tennessee,DT,75.88,297,9.25,33.5,,5,17,32,112,4.81,7.89,
2022,Zachary Carter,Florida,DT,76.25,282,10.25,33.5,,4.99,19,27.5,110,,,
2022,D.J. Davidson,Arizona State,DT,75.63,328,10.13,33,,5.22,23,28,95,4.72,7.85,
2022,Jordan Davis,Georgia,DT,78.38,341,10.75,34,,4.78,,32,123,,,
2022,Kalia Davis,Central Florida,DT,73,302,9.5,33.63,,,,,,,,
2022,Noah Elliss,Idaho,DT,76.25,346,10.38,32.25,,5.62,,,,,,
2022,Neil Farrell,Louisiana State,DT,76.13,330,10.13,32.25,,5.41,,21.5,,,8.41,
2022,Jonathan Ford,Miami (FL),DT,77.13,333,9.25,32.75,,,,29,102,,,
2022,Haskell Garrett,Ohio State,DT,74.13,300,9.88,31.63,,5.07,,24,,,,
2022,Logan Hall,Houston,DT,78.13,283,9.63,32.75,,4.88,,30,,4.44,7.25,
2022,Christopher Hinton,Michigan,DT,75.63,305,10.5,32.38,,5.28,,31.5,106,,,
2022,Jordan Jackson,Air Force,DT,76.5,294,9.38,33.75,,,,,,,,
2022,Travis Jones,Connecticut,DT,76.38,325,10.25,34.25,,4.92,,28.5,110,4.58,7.33,
2022,DeMarvin Leal,Texas A&M,DT,75.88,283,9.5,33.25,,5,,27.5,106,4.49,,
2022,Phidarian Mathis,Alabama,DT,76.25,310,10.38,34.63,,,,23.5,109,4.91,,
2022,Marquan McCall,Kentucky,DT,74.63,342,11,33.25,,,,,,,,
2022,Otito Ogbonnia,UCLA,DT,75.75,324,10,34.38,,,29,,,,,
2022,Jayden Peevy,Texas A&M,DT,77.38,308,10.5,35.5,,5.3,,27,100,,,
2022,John Ridgeway,Arkansas,DT,77.25,320,10.13,33.63,,5.3,25,28,101,4.73,7.9,
2022,Eyioma Uwazurike,Iowa State,DT,78.13,316,10.13,35.13,,,,33,107,,,
2022,Perrion Winfrey,Oklahoma,DT,75.63,290,10.25,35.25,,4.89,,,,,,
2022,Devonte Wyatt,Georgia,DT,74.88,304,9.88,32.63,,4.77,,29,111,,,
2023,Keeanu Benton,Wisconsin,DT,75.75,309,9.75,33.88,,5.08,25,29.5,111,4.65,7.34,
2023,Bryan Bresee,Clemson,DT,77.5,302,10.25,32.5,,4.86,22,29,,4.38,7.41,
2023,Jalen Carter,Georgia,DT,75,323,10.25,33.5,,,,,,,,
2023,Jerrod Clark,Coastal Carolina (SC),DT,75.63,337,9.75,33.75,,5.25,,27.5,102,4.83,7.6,
2023,Keondre Coburn,Texas,DT,73.75,336,9.13,31.5,,5.22,24,27.5,101,4.7,7.56,
2023,DJ Dale,Alabama,DT,72.88,302,9.75,32.88,,5.26,,25.5,98,4.8,7.69,
2023,Gervon Dexter,Florida,DT,77.63,310,9.5,32.25,,4.88,22,31,110,,7.5,
2023,Siaki Ika,Baylor,DT,74.88,347,10.25,32.38,,5.39,,,,4.99,7.8,
2023,Calijah Kancey,Pittsburgh,DT,73,281,9.13,30.63,,4.67,,,,,,
2023,Tyler Lacy,Oklahoma State,DT,76.38,279,10.88,33.25,,5.11,30,28.5,116,,7.6,
2023,PJ Mustipher,Penn State,DT,75.88,320,9,32.75,,5.41,19,27.5,96,5.03,8.01,
2023,Moro Ojomo,Texas,DT,74.63,289,10.38,34.5,,5.04,29,33,112,4.6,7.45,
2023,Zacch Pickens,South Carolina,DT,75.88,298,10.38,34.38,,4.89,22,30.5,116,4.62,7.45,
2023,Jalen Redmond,Oklahoma,DT,74.38,291,10.13,32.63,,4.81,27,34.5,116,4.51,7.3,
2023,Jaquelin Roy,Louisiana State,DT,75.38,305,10.13,32.75,,,30,,,5,8.01,
2023,Nesta Jade Silvera,Arizona State,DT,74,311,9.88,32.88,,5.16,21,29.5,110,,,
2023,Mazi Smith,Michigan,DT,75,323,9.75,33.75,,,34,29.5,107,,,
2023,Dante Stills,West Virginia,DT,75.5,286,9.63,32.38,,4.85,20,28.5,113,4.61,7.38,
2023,Keion White,Georgia Tech,DT,76.88,281,10.13,34,,4.79,30,34,117,,,
2023,Byron Young,Alabama,DT,75.38,294,11,34.38,,,24,26,108,,7.68,
2023,Cameron Young,Mississippi State,DT,75.38,304,10,34.5,,5.1,,,,,,
2024,DeWayne Carter,Duke,DT,74.25,302,10.25,33,,4.99,,32,109,4.75,7.95,
2024,Jaden Crumedy,Mississippi State,DT,76.25,301,10.5,33,,4.97,,29.5,105,4.66,,
2024,Tyler Davis,Clemson,DT,73.75,301,9.25,31.38,,5.02,29,28.5,108,5,,
2024,Brandon Dorlus,Oregon,DT,75.13,283,9.38,33.25,,4.85,,30.5,111,4.85,7.43,
2024,Braden Fiske,Florida State,DT,75.63,292,9.38,31,,4.78,26,33.5,117,4.37,,
2024,Gabe Hall,Baylor,DT,77.75,291,9.5,34.5,,5.03,,31.5,115,4.67,7.65,
2024,Michael Hall,Ohio State,DT,74.75,290,10,33.5,,,,,,,,
2024,Marcus Harris,Auburn,DT,74.38,286,9.63,32,,5.06,27,29.5,103,,,
2024,McKinnley Jackson,Texas A&M,DT,73.63,326,10,33.88,,5.26,,23,106,,,
2024,Jordan Jefferson,Louisiana State,DT,74.63,313,9.88,33.13,,,34,31,104,,,
2024,Kris Jenkins,Michigan,DT,74.75,299,9.38,34,,4.91,29,30,115,4.78,,
2024,Logan Lee,Iowa,DT,77,281,10.25,32.25,,5.05,25,31.5,114,,7.16,
2024,Zion Logue,Georgia,DT,77.75,314,10,33.5,,5.14,,29,109,4.92,,
2024,Fabien Lovett,Florida State,DT,75.75,314,10.38,35.5,,,,,,,,
2024,Byron Murphy,Texas,DT,72.63,297,10.25,32.38,,4.87,28,33,111,,,
2024,Myles Murphy,North Carolina,DT,75.88,309,9.75,33.88,,5.2,,28.5,106,4.81,,
2024,JerZhan Newton,Illinois,DT,74.13,304,9.5,32.38,,,,,,,,
2024,Ruke Orhorhoro,Clemson,DT,76,294,9.38,34,,4.89,29,32,116,,,
2024,Keith Randolph,Illinois,DT,75.63,296,9.88,32.75,,5.15,,28.5,105,,,
2024,Justin Rogers,Auburn,DT,74.63,330,10.13,33,,,21,24.5,99,4.87,,
2024,Maason Smith,Louisiana State,DT,77,306,8.5,35,,5.01,,31,108,4.69,7.62,
2024,TVondre Sweat,Texas,DT,76.63,366,10.13,33.25,,5.27,,26,98,,,
2024,Leonard Taylor,Miami (FL),DT,75.63,303,9,33.88,,5.12,,30,109,,7.81,
2024,Mekhi Wingo,Louisiana State,DT,72.25,284,9.25,32,,4.85,25,31.5,109,,,
2010,Kyle Bosworth,UCLA,OLB,72.63,236,9.25,32,,4.69,25,32.5,117,4.11,6.67,
2010,Navorro Bowman,Penn State,OLB,72.5,242,9.88,33,,4.7,26,29.5,115,4.59,6.91,11.52
2010,Keenan Clayton,Oklahoma,OLB,73.13,229,9.5,32.5,,4.59,27,41.5,124,4.19,6.92,
2010,Justin Cole,San Jose State,OLB,75.13,242,9.38,31.25,,4.76,22,34.5,117,4.42,7.13,11.21
2010,Antonio Coleman,Auburn,OLB,73.5,255,10,33,,4.87,18,33.5,113,4.46,7.01,
2010,Kavell Conner,Clemson,OLB,72.5,242,9.5,32.75,,4.59,24,33.5,110,4.6,7.36,
2010,Rennie Curran,Georgia,OLB,70.63,235,10.38,31.5,,4.75,25,34.5,112,4.4,7.34,
2010,Dexter Davis,Arizona State,OLB,73.5,244,9.5,33,,4.62,25,35,109,4.3,7.08,
2010,A.J. Edds,Iowa,OLB,75.63,246,9.13,32.75,,4.62,16,33,117,4.28,7.19,
2010,Junior Galette,Stillman (AL),OLB,73.75,257,9,33,,4.77,25,33.5,113,4.16,7.04,
2010,Thaddeus Gibson,Ohio State,OLB,74,243,8.75,33,,4.78,32,32,115,4.27,6.84,
2010,Brandon Graham,Michigan,OLB,73.38,268,9.88,32.25,,4.71,31,31.5,111,4.25,7.01,
2010,Larry Hart,Central Arkansas,OLB,72.38,248,,,,4.62,24,34,121,4.26,7,
2010,Jerry Hughes,Texas Christian,OLB,73.75,255,9.75,33,,4.65,26,34.5,118,4.15,6.99,
2010,Carl Ihenacho,San Jose State,OLB,74,245,8.88,33.5,,4.86,20,,,,,
2010,Sergio Kindle,Texas,OLB,74.88,250,10,33.25,,4.65,25,36.5,118,4.53,7.26,
2010,Keaton Kristick,Oregon State,OLB,74.75,234,9.5,31,,4.7,16,34,120,4.21,6.96,11.33
2010,Simoni Lawrence,Minnesota,OLB,72.38,232,9.63,33,,4.59,21,40,123,4.43,7.3,
2010,Sam Maxwell,Kentucky,OLB,73.63,246,10.25,33,,4.88,,33,108,4.52,7.37,
2010,Chris McCoy,Middle Tennessee State,OLB,75.13,261,,,,4.7,23,33,123,4.51,7.13,
2010,Koa Misi,Utah,OLB,74.63,251,9.88,32.5,,4.75,,38,127,4.27,7.07,
2010,Arthur Moats,James Madison (VA),OLB,72.25,246,8.63,33.75,,4.64,24,36.5,122,4.37,7.22,
2010,Roddrick Muckelroy,Texas,OLB,73.75,246,9.25,32.5,,4.68,19,31,110,4.39,7.25,
2010,Eric Norwood,South Carolina,OLB,72.88,242,9.5,33.375,,4.71,21,36.5,115,4.23,7.08,
2010,Perry Riley,Louisiana State,OLB,73,239,9.5,32.5,,4.69,17,35.5,119,4.25,6.97,
2010,Ricky Sapp,Clemson,OLB,75.88,252,9.75,34.5,,4.65,23,34,114,4.41,7.29,
2010,OBrien Schofield,Wisconsin,OLB,74.25,221,9.25,32.375,,,,,,,,
2010,Cameron Sheffield,Troy (AL),OLB,74.38,257,10,33,,4.92,,33,115,4.53,7.23,
2010,Austin Spitler,Ohio State,OLB,74.25,243,,,,4.7,32,32,112,4.23,6.7,
2010,Stevenson Sylvester,Utah,OLB,74.13,231,10.13,33.75,,4.71,23,30.5,105,4.5,7.22,
2010,Adrian Tracy,William & Mary (VA),OLB,74.63,248,9.5,33.5,,4.76,20,35.5,110,4.34,7.08,
2010,Nate Triplett,Minnesota,OLB,75,250,10,31,,4.7,20,33,115,4.37,7.02,
2010,Daryl Washington,Texas Christian,OLB,73.75,230,9.5,34.5,,4.58,17,31,114,,7.07,
